Cluster ID,Batch Size,nprobe,Retrieved Docs,Num Threads,Avg Retrieval Latency (s)
1,32,128,5,32,0.10341403484344483
1,40,128,5,32,0.16843406677246095
1,48,128,5,32,0.15113149762153624
1,56,128,5,32,0.15578062653541566
1,64,128,5,32,0.16276602387428285
1,72,128,5,32,0.21508311867713928
1,80,128,5,32,0.21545078754425048
1,88,128,5,32,0.2151034128665924
1,96,128,5,32,0.24630152106285094
1,104,128,5,32,0.2753605556488037
1,112,128,5,32,0.2738679230213165
1,120,128,5,32,0.2778677582740784
1,128,128,5,32,0.2795322060585022
1,136,128,5,32,0.3358304822444916
1,144,128,5,32,0.33479467511177063
1,152,128,5,32,0.3363858759403229
1,160,128,5,32,0.3387393820285797
2,1,128,5,32,0.04535492539405823
2,2,128,5,32,0.06853334665298462
2,4,128,5,32,0.07446195483207703
2,8,128,5,32,0.08487552881240845
2,16,128,5,32,0.08799975275993348
2,24,128,5,32,0.09109076976776123
2,32,128,5,32,0.10752527356147766
2,40,128,5,32,0.1273358428478241
2,48,128,5,32,0.1244264578819275
2,56,128,5,32,0.12459070444107055
2,64,128,5,32,0.1559900748729706
2,72,128,5,32,0.1802632176876068
2,80,128,5,32,0.1782612371444702
2,88,128,5,32,0.19911529421806334
2,96,128,5,32,0.20273515820503235
2,104,128,5,32,0.2289265775680542
2,112,128,5,32,0.23531632065773012
2,120,128,5,32,0.2386758780479431
2,128,128,5,32,0.2571309733390808
2,136,128,5,32,0.30346054196357725
2,144,128,5,32,0.29828016757965087
2,152,128,5,32,0.3127943527698517
2,160,128,5,32,0.3001596176624298
3,1,128,5,32,0.042447274923324584
3,2,128,5,32,0.04765002369880676
3,4,128,5,32,0.07313459634780883
3,8,128,5,32,0.08297906041145325
3,16,128,5,32,0.0843421196937561
3,24,128,5,32,0.08423654437065124
3,32,128,5,32,0.08891186475753785
3,40,128,5,32,0.15428826808929444
3,48,128,5,32,0.1567099630832672
3,56,128,5,32,0.16043670773506163
3,64,128,5,32,0.15768228054046632
3,72,128,5,32,0.18847512006759642
3,80,128,5,32,0.17511990427970886
3,88,128,5,32,0.17891353607177735
3,96,128,5,32,0.17990627646446228
3,104,128,5,32,0.2232848274707794
3,112,128,5,32,0.22497365474700928
3,120,128,5,32,0.22784739017486572
3,128,128,5,32,0.23061708688735963
3,136,128,5,32,0.27037635803222654
3,144,128,5,32,0.27302176475524903
3,152,128,5,32,0.28121085405349733
3,160,128,5,32,0.3190613090991974
4,1,128,5,32,0.04124486804008484
4,2,128,5,32,0.05371689438819885
4,4,128,5,32,0.06308013319969177
4,8,128,5,32,0.0677455186843872
4,16,128,5,32,0.0722644293308258
4,24,128,5,32,0.07419141054153443
4,32,128,5,32,0.07570691108703613
4,40,128,5,32,0.1331396543979645
4,48,128,5,32,0.13374255061149598
4,56,128,5,32,0.1340442979335785
4,64,128,5,32,0.13497650980949402
4,72,128,5,32,0.1742000937461853
4,80,128,5,32,0.1551367771625519
4,88,128,5,32,0.1594597315788269
4,96,128,5,32,0.16150082349777223
4,104,128,5,32,0.19423160672187806
4,112,128,5,32,0.20743270516395568
4,120,128,5,32,0.2086752963066101
4,128,128,5,32,0.21212405562400818
4,136,128,5,32,0.24818172693252563
4,144,128,5,32,0.25629161834716796
4,152,128,5,32,0.2594168210029602
4,160,128,5,32,0.2629374122619629
5,1,128,5,32,0.055581567287445066
5,2,128,5,32,0.06862958431243897
5,4,128,5,32,0.08785183191299438
5,8,128,5,32,0.09254257559776306
5,16,128,5,32,0.09574083805084228
5,24,128,5,32,0.09867786288261414
5,32,128,5,32,0.10119165658950806
5,40,128,5,32,0.17649967908859254
5,48,128,5,32,0.16651656985282898
5,56,128,5,32,0.1540395724773407
5,64,128,5,32,0.16014933586120605
5,72,128,5,32,0.20505411028862
5,80,128,5,32,0.21250635266304016
5,88,128,5,32,0.21250539660453796
5,96,128,5,32,0.2162219738960266
5,104,128,5,32,0.27653833985328674
5,112,128,5,32,0.2707778489589691
5,120,128,5,32,0.27376981019973756
5,128,128,5,32,0.2771905553340912
5,136,128,5,32,0.3201736605167389
5,144,128,5,32,0.3283755171298981
5,152,128,5,32,0.3376428806781769
5,160,128,5,32,0.3451330590248108
6,1,128,5,32,0.03729288816452026
6,2,128,5,32,0.06315885305404663
6,4,128,5,32,0.0727284836769104
6,8,128,5,32,0.07327289581298828
6,16,128,5,32,0.07544716954231262
6,24,128,5,32,0.07419931411743164
6,32,128,5,32,0.09682627439498902
6,40,128,5,32,0.11886858463287353
6,48,128,5,32,0.1025250482559204
6,56,128,5,32,0.11886638045310974
6,64,128,5,32,0.10635029077529908
6,72,128,5,32,0.14392382860183717
6,80,128,5,32,0.14786604881286622
6,88,128,5,32,0.15168713092803954
6,96,128,5,32,0.15168277263641358
6,104,128,5,32,0.18348522543907164
6,112,128,5,32,0.18993390917778016
6,120,128,5,32,0.1921936297416687
6,128,128,5,32,0.19523366689682006
6,136,128,5,32,0.23068496823310852
6,144,128,5,32,0.23484301209449768
6,152,128,5,32,0.24243996143341065
6,160,128,5,32,0.24142662763595582
7,1,128,5,32,0.038107290267944335
7,2,128,5,32,0.05217415571212768
7,4,128,5,32,0.06034491777420044
7,8,128,5,32,0.0656054139137268
7,16,128,5,32,0.07624366879463196
7,24,128,5,32,0.07570937752723694
7,32,128,5,32,0.10702540636062623
7,40,128,5,32,0.13105494141578675
7,48,128,5,32,0.1034641671180725
7,56,128,5,32,0.10924416303634643
7,64,128,5,32,0.11200217843055725
7,72,128,5,32,0.14667615175247192
7,80,128,5,32,0.15630173683166504
7,88,128,5,32,0.16112794995307922
7,96,128,5,32,0.16176120162010194
7,104,128,5,32,0.19984232902526855
7,112,128,5,32,0.19968525648117066
7,120,128,5,32,0.20036840319633484
7,128,128,5,32,0.20756423115730285
7,136,128,5,32,0.2364117956161499
7,144,128,5,32,0.24280309081077575
7,152,128,5,32,0.2533545017242432
7,160,128,5,32,0.2561298179626465
8,1,128,5,32,0.04572627902030945
8,2,128,5,32,0.05027052998542786
8,4,128,5,32,0.0654686439037323
8,8,128,5,32,0.07063283681869507
8,16,128,5,32,0.07562074303627014
8,24,128,5,32,0.08003929138183594
8,32,128,5,32,0.08000217318534851
8,40,128,5,32,0.1380036211013794
8,48,128,5,32,0.13862310767173766
8,56,128,5,32,0.15074797630310058
8,64,128,5,32,0.14136226773262023
8,72,128,5,32,0.15596749305725097
8,80,128,5,32,0.15519195914268494
8,88,128,5,32,0.1612507939338684
8,96,128,5,32,0.1667890739440918
8,104,128,5,32,0.205668203830719
8,112,128,5,32,0.22904473662376404
8,120,128,5,32,0.21250757813453675
8,128,128,5,32,0.21852024674415588
8,136,128,5,32,0.2645385265350342
8,144,128,5,32,0.2623285388946533
8,152,128,5,32,0.26493958592414857
8,160,128,5,32,0.26892677545547483
9,1,128,5,32,0.03769227504730224
9,2,128,5,32,0.04206180810928345
9,4,128,5,32,0.06086474895477295
9,8,128,5,32,0.06491977572441102
9,16,128,5,32,0.07101290583610535
9,24,128,5,32,0.07189333319664001
9,32,128,5,32,0.07256319761276245
9,40,128,5,32,0.12398249506950379
9,48,128,5,32,0.12562218189239502
9,56,128,5,32,0.12604397892951966
9,64,128,5,32,0.1268760359287262
9,72,128,5,32,0.17911112666130066
9,80,128,5,32,0.18122377157211303
9,88,128,5,32,0.17896644830703734
9,96,128,5,32,0.1786817729473114
9,104,128,5,32,0.18112748146057128
9,112,128,5,32,0.18614664435386657
9,120,128,5,32,0.19321001291275025
9,128,128,5,32,0.23128575325012207
9,136,128,5,32,0.22636101007461548
9,144,128,5,32,0.22792545795440675
9,152,128,5,32,0.26517258286476136
9,160,128,5,32,0.24017492532730103
