Frequency,Cluster ID,Batch Size,nprobe,Retrieved Docs,Num Threads,Avg Retrieval Latency (s)
3000,3,136,128,5,32,0.34208481907844546
3000,3,144,128,5,32,0.34704538464546203
3000,3,152,128,5,32,0.3530025315284729
3000,3,160,128,5,32,0.35718591094017027
3000,4,1,128,5,32,0.05435542583465576
3000,4,2,128,5,32,0.056477714776992795
3000,4,4,128,5,32,0.05875452041625977
3000,4,8,128,5,32,0.06128339171409607
3000,4,16,128,5,32,0.06475856781005859
3000,4,24,128,5,32,0.06813282370567322
3000,4,32,128,5,32,0.0722653341293335
3000,4,40,128,5,32,0.12521191954612731
3000,4,48,128,5,32,0.12978168249130248
3000,4,56,128,5,32,0.13271429657936096
3000,4,64,128,5,32,0.13732088685035707
3000,4,72,128,5,32,0.18861648559570313
3000,4,80,128,5,32,0.19272407054901122
3000,4,88,128,5,32,0.19658862948417663
3000,4,96,128,5,32,0.20191149711608886
3000,4,104,128,5,32,0.2509987568855286
3000,4,112,128,5,32,0.2561784064769745
3000,4,120,128,5,32,0.2610499322414398
3000,4,128,128,5,32,0.26501223325729373
3000,4,136,128,5,32,0.3154903471469879
3000,4,144,128,5,32,0.32012258291244505
3000,4,152,128,5,32,0.32386860728263855
3000,4,160,128,5,32,0.3286574447154999
3000,5,1,128,5,32,0.06727753281593322
3000,5,2,128,5,32,0.07372162699699401
3000,5,4,128,5,32,0.07869798898696899
3000,5,8,128,5,32,0.08342272877693176
3000,5,16,128,5,32,0.08833820939064026
3000,5,24,128,5,32,0.10052878499031066
3000,5,32,128,5,32,0.10999405026435852
3000,5,40,128,5,32,0.1835289990901947
3000,5,48,128,5,32,0.1923871397972107
3000,5,56,128,5,32,0.20113686680793763
3000,5,64,128,5,32,0.21326316595077516
3000,5,72,128,5,32,0.28410916447639467
3000,5,80,128,5,32,0.29366312026977537
3000,5,88,128,5,32,0.30303500056266786
3000,5,96,128,5,32,0.3149390459060669
3000,5,104,128,5,32,0.38415355324745176
3000,5,112,128,5,32,0.39490437030792236
3000,5,120,128,5,32,0.4050136172771454
3000,5,128,128,5,32,0.41577401518821716
3000,5,136,128,5,32,0.48576008558273315
3000,5,144,128,5,32,0.4954980456829071
3000,5,152,128,5,32,0.5047289133071899
3000,5,160,128,5,32,0.5173572373390197
3000,6,1,128,5,32,0.04788549542427063
3000,6,2,128,5,32,0.051357501745224
3000,6,4,128,5,32,0.05490547776222229
3000,6,8,128,5,32,0.05820747494697571
3000,6,16,128,5,32,0.062323338985443115
3000,6,24,128,5,32,0.06694825410842896
3000,6,32,128,5,32,0.07104602217674255
3000,6,40,128,5,32,0.1185002589225769
3000,6,48,128,5,32,0.12141547799110412
3000,6,56,128,5,32,0.12421131134033203
3000,6,64,128,5,32,0.12860849499702454
3000,6,72,128,5,32,0.1738723087310791
3000,6,80,128,5,32,0.1821555757522583
3000,6,88,128,5,32,0.1911606979370117
3000,6,96,128,5,32,0.1978044891357422
3000,6,104,128,5,32,0.23634066462516784
3000,6,112,128,5,32,0.24486568093299865
3000,6,120,128,5,32,0.25398569107055663
3000,6,128,128,5,32,0.25754601836204527
3000,6,136,128,5,32,0.29240010857582094
3000,6,144,128,5,32,0.29573450207710267
3000,6,152,128,5,32,0.30159201502799987
3000,6,160,128,5,32,0.30658689737319944
3000,7,1,128,5,32,0.0499748957157135
3000,7,2,128,5,32,0.05485433340072632
3000,7,4,128,5,32,0.05915333032608032
3000,7,8,128,5,32,0.06311419606208801
3000,7,16,128,5,32,0.06616963744163513
3000,7,24,128,5,32,0.07329167366027832
3000,7,32,128,5,32,0.08277584314346313
3000,7,40,128,5,32,0.1370867109298706
3000,7,48,128,5,32,0.14480828881263733
3000,7,56,128,5,32,0.1499972403049469
3000,7,64,128,5,32,0.15868101954460145
3000,7,72,128,5,32,0.21044657588005067
3000,7,80,128,5,32,0.21921690583229064
3000,7,88,128,5,32,0.22513527750968934
3000,7,96,128,5,32,0.23320368885993958
3000,7,104,128,5,32,0.2840602290630341
3000,7,112,128,5,32,0.2939584004878998
3000,7,120,128,5,32,0.2999296247959137
3000,7,128,128,5,32,0.3080086994171143
3000,7,136,128,5,32,0.35805220365524293
3000,7,144,128,5,32,0.36751577973365784
3000,7,152,128,5,32,0.3723284697532654
3000,7,160,128,5,32,0.3817085778713226
3000,8,1,128,5,32,0.053260166645050046
3000,8,2,128,5,32,0.058088818788528444
3000,8,4,128,5,32,0.06160471796989441
3000,8,8,128,5,32,0.06487265706062317
3000,8,16,128,5,32,0.06798274874687195
3000,8,24,128,5,32,0.07318388938903808
3000,8,32,128,5,32,0.08075376391410828
3000,8,40,128,5,32,0.1363528835773468
3000,8,48,128,5,32,0.14281095266342164
3000,8,56,128,5,32,0.14697763562202454
3000,8,64,128,5,32,0.15252856731414796
3000,8,72,128,5,32,0.20569462656974793
3000,8,80,128,5,32,0.20962427616119383
3000,8,88,128,5,32,0.21330716848373413
3000,8,96,128,5,32,0.21943053841590882
3000,8,104,128,5,32,0.2729682230949402
3000,8,112,128,5,32,0.2764392066001892
3000,8,120,128,5,32,0.27742731451988223
3000,8,128,128,5,32,0.2748821008205414
3000,8,136,128,5,32,0.31991890907287596
3000,8,144,128,5,32,0.32690208196640014
3000,8,152,128,5,32,0.3333446991443634
3000,8,160,128,5,32,0.3377397096157074
3000,9,1,128,5,32,0.04707587957382202
3000,9,2,128,5,32,0.051557986736297606
3000,9,4,128,5,32,0.05570481896400452
3000,9,8,128,5,32,0.059335246086120605
3000,9,16,128,5,32,0.06252334356307983
3000,9,24,128,5,32,0.06919381141662598
3000,9,32,128,5,32,0.0783075749874115
3000,9,40,128,5,32,0.1295330059528351
3000,9,48,128,5,32,0.13597967267036437
3000,9,56,128,5,32,0.14218288660049438
3000,9,64,128,5,32,0.15017120718955992
3000,9,72,128,5,32,0.20066720008850097
3000,9,80,128,5,32,0.20687208771705629
3000,9,88,128,5,32,0.21217856645584107
3000,9,96,128,5,32,0.22024192452430724
3000,9,104,128,5,32,0.2691594338417053
3000,9,112,128,5,32,0.27679797291755676
3000,9,120,128,5,32,0.2824256467819214
3000,9,128,128,5,32,0.2903561854362488
3000,9,136,128,5,32,0.33922910928726197
3000,9,144,128,5,32,0.3466013336181641
3000,9,152,128,5,32,0.35108385801315306
3000,9,160,128,5,32,0.3598228645324707
800,0,1,8,5,32,0.017480982303619386
800,1,1,8,5,32,0.0225693781375885
800,2,1,8,5,32,0.013987329721450805
800,3,1,8,5,32,0.013149245977401733
800,4,1,8,5,32,0.012596621513366699
800,5,1,8,5,32,0.01810416030883789
800,6,1,8,5,32,0.010691883325576782
800,7,1,8,5,32,0.013168867111206056
800,8,1,8,5,32,0.013252462387084961
800,9,1,8,5,32,0.011810942411422729
800,0,2,8,5,32,0.018011687040328978
800,1,2,8,5,32,0.02208563208580017
800,2,2,8,5,32,0.013317898273468017
800,3,2,8,5,32,0.013178005695343017
800,4,2,8,5,32,0.013385524034500123
800,5,2,8,5,32,0.017832303047180177
800,6,2,8,5,32,0.012313624858856202
800,7,2,8,5,32,0.01310220217704773
800,8,2,8,5,32,0.01448102331161499
800,9,2,8,5,32,0.013025954246520996
800,0,4,8,5,32,0.01869937467575073
800,1,4,8,5,32,0.02316577649116516
800,2,4,8,5,32,0.015522726774215699
800,3,4,8,5,32,0.014200710535049439
800,4,4,8,5,32,0.014663898944854736
800,5,4,8,5,32,0.01978901171684265
800,6,4,8,5,32,0.01302285075187683
800,7,4,8,5,32,0.013925318002700806
800,8,4,8,5,32,0.015830183982849123
800,9,4,8,5,32,0.013587143182754516
800,0,8,8,5,32,0.019462196111679077
800,1,8,8,5,32,0.022812577962875367
800,2,8,8,5,32,0.016527153491973878
800,3,8,8,5,32,0.015782928466796874
800,4,8,8,5,32,0.015153708696365356
800,5,8,8,5,32,0.020505107879638673
800,6,8,8,5,32,0.013364251613616943
800,7,8,8,5,32,0.014679611444473266
800,8,8,8,5,32,0.017117430448532103
800,9,8,8,5,32,0.014216690301895141
800,0,16,8,5,32,0.020114280939102173
800,1,16,8,5,32,0.025015276670455933
800,2,16,8,5,32,0.020418715953826903
800,3,16,8,5,32,0.017954691886901856
800,4,16,8,5,32,0.016665951013565064
800,5,16,8,5,32,0.021595396518707274
800,6,16,8,5,32,0.014438944816589356
800,7,16,8,5,32,0.01745478129386902
800,8,16,8,5,32,0.01946919107437134
800,9,16,8,5,32,0.015789847612380982
800,0,24,8,5,32,0.020967733144760133
800,1,24,8,5,32,0.023498099088668824
800,2,24,8,5,32,0.01866156768798828
800,3,24,8,5,32,0.017551620721817016
800,4,24,8,5,32,0.017734140396118165
800,5,24,8,5,32,0.02297929811477661
800,6,24,8,5,32,0.016276378631591797
800,7,24,8,5,32,0.017161668300628662
800,8,24,8,5,32,0.018995744466781615
800,9,24,8,5,32,0.015574233770370484
800,0,32,8,5,32,0.020721693992614747
800,1,32,8,5,32,0.02360384464263916
800,2,32,8,5,32,0.022131587982177733
800,3,32,8,5,32,0.0194195876121521
800,4,32,8,5,32,0.017164352178573608
800,5,32,8,5,32,0.022468841552734375
800,6,32,8,5,32,0.015445110321044921
800,7,32,8,5,32,0.016917226791381836
800,8,32,8,5,32,0.018963854551315308
800,9,32,8,5,32,0.01581284785270691
800,0,40,8,5,32,0.03111194920539856
800,1,40,8,5,32,0.03780189704895019
800,2,40,8,5,32,0.03105030941963196
800,3,40,8,5,32,0.028789110898971557
800,4,40,8,5,32,0.027810389280319214
800,5,40,8,5,32,0.0365424165725708
800,6,40,8,5,32,0.02393742036819458
800,7,40,8,5,32,0.026840067863464354
800,8,40,8,5,32,0.028777573823928832
800,9,40,8,5,32,0.024725375175476075
800,0,48,8,5,32,0.03308731722831726
800,1,48,8,5,32,0.03743142700195313
800,2,48,8,5,32,0.03175025200843811
800,3,48,8,5,32,0.028544116973876953
800,4,48,8,5,32,0.027412343740463255
800,5,48,8,5,32,0.03583293700218201
800,6,48,8,5,32,0.025961977481842043
800,7,48,8,5,32,0.02890536618232727
800,8,48,8,5,32,0.0317075834274292
800,9,48,8,5,32,0.02570141625404358
800,0,56,8,5,32,0.03421115732192993
800,1,56,8,5,32,0.038756480932235715
800,2,56,8,5,32,0.031179171323776244
800,3,56,8,5,32,0.029995906352996825
800,4,56,8,5,32,0.029717477321624757
800,5,56,8,5,32,0.039791425466537474
800,6,56,8,5,32,0.026587117195129396
800,7,56,8,5,32,0.02904200267791748
800,8,56,8,5,32,0.03115541934967041
800,9,56,8,5,32,0.026791173934936522
800,0,64,8,5,32,0.034460537672042844
800,1,64,8,5,32,0.03913474273681641
800,2,64,8,5,32,0.0316079466342926
800,3,64,8,5,32,0.029631150722503663
800,4,64,8,5,32,0.028295103788375856
800,5,64,8,5,32,0.04033632874488831
800,6,64,8,5,32,0.027377590894699096
800,7,64,8,5,32,0.03018878149986267
800,8,64,8,5,32,0.03187048101425171
800,9,64,8,5,32,0.027155691623687743
800,0,72,8,5,32,0.04443426775932312
800,1,72,8,5,32,0.05046181893348694
800,2,72,8,5,32,0.042208086967468264
800,3,72,8,5,32,0.03968850803375244
800,4,72,8,5,32,0.039407689809799196
800,5,72,8,5,32,0.052204718351364136
800,6,72,8,5,32,0.03479465007781982
800,7,72,8,5,32,0.038223931789398195
800,8,72,8,5,32,0.041110214471817015
800,9,72,8,5,32,0.03578197073936462
800,0,80,8,5,32,0.04619873762130737
800,1,80,8,5,32,0.05341187119483948
800,2,80,8,5,32,0.04542790842056275
800,3,80,8,5,32,0.0422347137928009
800,4,80,8,5,32,0.04094490909576416
800,5,80,8,5,32,0.05323396468162537
800,6,80,8,5,32,0.0357848060131073
800,7,80,8,5,32,0.03955421137809753
800,8,80,8,5,32,0.042552929162979126
800,9,80,8,5,32,0.03704100561141968
800,0,88,8,5,32,0.047284382820129395
800,1,88,8,5,32,0.05471748113632202
800,2,88,8,5,32,0.0463198823928833
800,3,88,8,5,32,0.0436863694190979
800,4,88,8,5,32,0.041591532945632934
800,5,88,8,5,32,0.05396753120422363
800,6,88,8,5,32,0.03625963449478149
800,7,88,8,5,32,0.04030947661399841
800,8,88,8,5,32,0.04355389881134033
800,9,88,8,5,32,0.03723025941848755
800,0,96,8,5,32,0.047288432598114015
800,1,96,8,5,32,0.05421628212928772
800,2,96,8,5,32,0.04488029265403747
800,3,96,8,5,32,0.04367716288566589
800,4,96,8,5,32,0.04198048210144043
800,5,96,8,5,32,0.056392658233642576
800,6,96,8,5,32,0.03722349739074707
800,7,96,8,5,32,0.04086850929260254
800,8,96,8,5,32,0.04490882635116577
800,9,96,8,5,32,0.03779528474807739
800,0,104,8,5,32,0.05728487328533487
800,1,104,8,5,32,0.06575713580820984
800,2,104,8,5,32,0.05487950126846115
800,3,104,8,5,32,0.05252524345984191
800,4,104,8,5,32,0.05137947472659024
800,5,104,8,5,32,0.06763808293776079
800,6,104,8,5,32,0.04423689197152208
800,7,104,8,5,32,0.049746510528382804
800,8,104,8,5,32,0.053234129757076115
800,9,104,8,5,32,0.04604606194929643
800,0,112,8,5,32,0.05899947256475062
800,1,112,8,5,32,0.06750616521546335
800,2,112,8,5,32,0.05642116403246259
800,3,112,8,5,32,0.05308855357981506
800,4,112,8,5,32,0.05278259585231612
800,5,112,8,5,32,0.06965852228355852
800,6,112,8,5,32,0.04625883385851667
800,7,112,8,5,32,0.051606796282432574
800,8,112,8,5,32,0.054603738940401235
800,9,112,8,5,32,0.047510234626023086
800,0,120,8,5,32,0.06032029966290078
800,1,120,8,5,32,0.06909764958975764
800,2,120,8,5,32,0.05746635604886973
800,3,120,8,5,32,0.05494121308630325
800,4,120,8,5,32,0.05377435148432014
800,5,120,8,5,32,0.07149551751164164
800,6,120,8,5,32,0.046601009130775556
800,7,120,8,5,32,0.05260654900702049
800,8,120,8,5,32,0.05665601296966591
800,9,120,8,5,32,0.048158191711863925
800,0,128,8,5,32,0.0612169915286901
800,1,128,8,5,32,0.06978048783008967
800,2,128,8,5,32,0.05794284505628238
800,3,128,8,5,32,0.054347548122888556
800,4,128,8,5,32,0.0543954353357917
800,5,128,8,5,32,0.07166621212000536
800,6,128,8,5,32,0.04795921023453917
800,7,128,8,5,32,0.05278646771345888
800,8,128,8,5,32,0.0576132988326559
800,9,128,8,5,32,0.04866776802885866
800,0,136,8,5,32,0.07088243995104565
800,1,136,8,5,32,0.08072130335626791
800,2,136,8,5,32,0.06921407116033537
800,3,136,8,5,32,0.06519036759060436
800,4,136,8,5,32,0.06357498580943424
800,5,136,8,5,32,0.08167680667412518
800,6,136,8,5,32,0.054124634596848964
800,7,136,8,5,32,0.061513285461296106
800,8,136,8,5,32,0.0656641093597196
800,9,136,8,5,32,0.0569182664746941
800,0,144,8,5,32,0.07324397581806784
800,1,144,8,5,32,0.08283387810393966
800,2,144,8,5,32,0.07174242239841994
800,3,144,8,5,32,0.06780628750527995
800,4,144,8,5,32,0.06521579457902121
800,5,144,8,5,32,0.0833682327613659
800,6,144,8,5,32,0.05622105727131399
800,7,144,8,5,32,0.06265437763848941
800,8,144,8,5,32,0.0678802869845366
800,9,144,8,5,32,0.05824720412716158
800,0,152,8,5,32,0.07521287361277809
800,1,152,8,5,32,0.08603601704669904
800,2,152,8,5,32,0.0741701178912875
800,3,152,8,5,32,0.06788154417955422
800,4,152,8,5,32,0.06476848638510402
800,5,152,8,5,32,0.08454203039784974
800,6,152,8,5,32,0.05665062764022924
800,7,152,8,5,32,0.06363645422307751
800,8,152,8,5,32,0.06828234957743294
800,9,152,8,5,32,0.06128204321559472
800,0,160,8,5,32,0.07611803326154509
800,1,160,8,5,32,0.08682456508452405
800,2,160,8,5,32,0.07402270883569702
800,3,160,8,5,32,0.06866408386166996
800,4,160,8,5,32,0.06664047304683438
800,5,160,8,5,32,0.08559473897772105
800,6,160,8,5,32,0.05766927858755712
800,7,160,8,5,32,0.06448122467256823
800,8,160,8,5,32,0.0692278370881041
800,9,160,8,5,32,0.05956118912149388
1000,0,1,8,5,32,0.0141118905544281
1000,1,1,8,5,32,0.017406704664230346
1000,2,1,8,5,32,0.011241523027420043
1000,3,1,8,5,32,0.010305949449539185
1000,4,1,8,5,32,0.010186890602111816
1000,5,1,8,5,32,0.0138028724193573
1000,6,1,8,5,32,0.008577216148376464
1000,7,1,8,5,32,0.01059459114074707
1000,8,1,8,5,32,0.01063619875907898
1000,9,1,8,5,32,0.009912920713424683
1000,0,2,8,5,32,0.014276526689529419
1000,1,2,8,5,32,0.014022147417068481
1000,2,2,8,5,32,0.01141780924797058
1000,3,2,8,5,32,0.013195010185241699
1000,4,2,8,5,32,0.0107989022731781
1000,5,2,8,5,32,0.014549760818481446
1000,6,2,8,5,32,0.00955642557144165
1000,7,2,8,5,32,0.01051235294342041
1000,8,2,8,5,32,0.012290361881256104
1000,9,2,8,5,32,0.010675458431243897
1000,0,4,8,5,32,0.015188257694244384
1000,1,4,8,5,32,0.018326749801635744
1000,2,4,8,5,32,0.013488887786865234
1000,3,4,8,5,32,0.012073803186416626
1000,4,4,8,5,32,0.011439950466156005
1000,5,4,8,5,32,0.015111865282058715
1000,6,4,8,5,32,0.010039091825485229
1000,7,4,8,5,32,0.011743046998977661
1000,8,4,8,5,32,0.012213156700134278
1000,9,4,8,5,32,0.010379990816116333
1000,0,8,8,5,32,0.015651227712631225
1000,1,8,8,5,32,0.01847039341926575
1000,2,8,8,5,32,0.012458530426025391
1000,3,8,8,5,32,0.012174506664276124
1000,4,8,8,5,32,0.011779347896575927
1000,5,8,8,5,32,0.016645867347717284
1000,6,8,8,5,32,0.011127691507339478
1000,7,8,8,5,32,0.011840875387191772
1000,8,8,8,5,32,0.01337655234336853
1000,9,8,8,5,32,0.011312237739562988
1000,0,16,8,5,32,0.016376672744750978
1000,1,16,8,5,32,0.01871928882598877
1000,2,16,8,5,32,0.014460960626602173
1000,3,16,8,5,32,0.013633227586746215
1000,4,16,8,5,32,0.013671855926513671
1000,5,16,8,5,32,0.01906010103225708
1000,6,16,8,5,32,0.012492287397384644
1000,7,16,8,5,32,0.013029181480407714
1000,8,16,8,5,32,0.01463255786895752
1000,9,16,8,5,32,0.012369053840637207
1000,0,24,8,5,32,0.01696021771430969
1000,1,24,8,5,32,0.019034887313842775
1000,2,24,8,5,32,0.015863584995269776
1000,3,24,8,5,32,0.014252488613128661
1000,4,24,8,5,32,0.014879186868667602
1000,5,24,8,5,32,0.019111703157424928
1000,6,24,8,5,32,0.013001722097396851
1000,7,24,8,5,32,0.013270514011383057
1000,8,24,8,5,32,0.015111385822296142
1000,9,24,8,5,32,0.012104091644287109
1000,0,32,8,5,32,0.017077569246292116
1000,1,32,8,5,32,0.020391374111175538
1000,2,32,8,5,32,0.017479227304458618
1000,3,32,8,5,32,0.014902320623397827
1000,4,32,8,5,32,0.01456249761581421
1000,5,32,8,5,32,0.018597482681274414
1000,6,32,8,5,32,0.012517829656600952
1000,7,32,8,5,32,0.013687830924987793
1000,8,32,8,5,32,0.015366698503494263
1000,9,32,8,5,32,0.012618606567382812
1000,0,40,8,5,32,0.025710604429244995
1000,1,40,8,5,32,0.028860646486282348
1000,2,40,8,5,32,0.0252934889793396
1000,3,40,8,5,32,0.023448069334030153
1000,4,40,8,5,32,0.022909768104553224
1000,5,40,8,5,32,0.02884132742881775
1000,6,40,8,5,32,0.019393703937530517
1000,7,40,8,5,32,0.02161102056503296
1000,8,40,8,5,32,0.023297912836074828
1000,9,40,8,5,32,0.02008994650840759
1000,0,48,8,5,32,0.026939846754074098
1000,1,48,8,5,32,0.03014410448074341
1000,2,48,8,5,32,0.026232760190963746
1000,3,48,8,5,32,0.024564417600631713
1000,4,48,8,5,32,0.023610712051391602
1000,5,48,8,5,32,0.030159792661666872
1000,6,48,8,5,32,0.020371351957321166
1000,7,48,8,5,32,0.022529470682144163
1000,8,48,8,5,32,0.0244781596660614
1000,9,48,8,5,32,0.020771739721298216
1000,0,56,8,5,32,0.028220203161239625
1000,1,56,8,5,32,0.03121798896789551
1000,2,56,8,5,32,0.027013270616531374
1000,3,56,8,5,32,0.025612874507904053
1000,4,56,8,5,32,0.0241364266872406
1000,5,56,8,5,32,0.0304755175113678
1000,6,56,8,5,32,0.02115016031265259
1000,7,56,8,5,32,0.02305213713645935
1000,8,56,8,5,32,0.025144494533538817
1000,9,56,8,5,32,0.02122385859489441
1000,0,64,8,5,32,0.029056672096252442
1000,1,64,8,5,32,0.0316700656414032
1000,2,64,8,5,32,0.027431535243988038
1000,3,64,8,5,32,0.025404011964797975
1000,4,64,8,5,32,0.024533241987228394
1000,5,64,8,5,32,0.031177258729934692
1000,6,64,8,5,32,0.02132688903808594
1000,7,64,8,5,32,0.023487419366836546
1000,8,64,8,5,32,0.025990888833999633
1000,9,64,8,5,32,0.021604691028594972
1000,0,72,8,5,32,0.03612136030197143
1000,1,72,8,5,32,0.040702420234680174
1000,2,72,8,5,32,0.03587836265563965
1000,3,72,8,5,32,0.03299792814254761
1000,4,72,8,5,32,0.031861226558685306
1000,5,72,8,5,32,0.04119483327865601
1000,6,72,8,5,32,0.027400030851364134
1000,7,72,8,5,32,0.03080396866798401
1000,8,72,8,5,32,0.03304456257820129
1000,9,72,8,5,32,0.028461606740951537
1000,0,80,8,5,32,0.037369115352630614
1000,1,80,8,5,32,0.04262694001197815
1000,2,80,8,5,32,0.03658390235900879
1000,3,80,8,5,32,0.03407704401016235
1000,4,80,8,5,32,0.03302233123779297
1000,5,80,8,5,32,0.042572046756744385
1000,6,80,8,5,32,0.028634849071502686
1000,7,80,8,5,32,0.032144459962844846
1000,8,80,8,5,32,0.03428704619407654
1000,9,80,8,5,32,0.029544354915618895
1000,0,88,8,5,32,0.03814299726486206
1000,1,88,8,5,32,0.04428777503967285
1000,2,88,8,5,32,0.03737374901771545
1000,3,88,8,5,32,0.03501695036888122
1000,4,88,8,5,32,0.033560518980026245
1000,5,88,8,5,32,0.04355027222633362
1000,6,88,8,5,32,0.029477470874786377
1000,7,88,8,5,32,0.03254417085647583
1000,8,88,8,5,32,0.035158485412597654
1000,9,88,8,5,32,0.03004868149757385
1000,0,96,8,5,32,0.03911365151405335
1000,1,96,8,5,32,0.04461836004257202
1000,2,96,8,5,32,0.037924659252166745
1000,3,96,8,5,32,0.03534816217422485
1000,4,96,8,5,32,0.033911933422088626
1000,5,96,8,5,32,0.04422779393196106
1000,6,96,8,5,32,0.029731720924377442
1000,7,96,8,5,32,0.03309486699104309
1000,8,96,8,5,32,0.03564872097969055
1000,9,96,8,5,32,0.030486385822296142
1000,0,104,8,5,32,0.046864134408694844
1000,1,104,8,5,32,0.05351216271842197
1000,2,104,8,5,32,0.04572993258893232
1000,3,104,8,5,32,0.04256661939414549
1000,4,104,8,5,32,0.04132792185911369
1000,5,104,8,5,32,0.053867855629363616
1000,6,104,8,5,32,0.03558421367174619
1000,7,104,8,5,32,0.03989881999564893
1000,8,104,8,5,32,0.04251114217749922
1000,9,104,8,5,32,0.037007001829353764
1000,0,112,8,5,32,0.0488520869008311
1000,1,112,8,5,32,0.05547582075034544
1000,2,112,8,5,32,0.04707107232722925
1000,3,112,8,5,32,0.04443351122049185
1000,4,112,8,5,32,0.042567555165235256
1000,5,112,8,5,32,0.055179042971773305
1000,6,112,8,5,32,0.03679723811872078
1000,7,112,8,5,32,0.04146284184533677
1000,8,112,8,5,32,0.044095069378406015
1000,9,112,8,5,32,0.03813307101909931
1000,0,120,8,5,32,0.04959813307287095
1000,1,120,8,5,32,0.05583658944652619
1000,2,120,8,5,32,0.04875685302505779
1000,3,120,8,5,32,0.04449781734547514
1000,4,120,8,5,32,0.04384796747405282
1000,5,120,8,5,32,0.05553869123613641
1000,6,120,8,5,32,0.03753801439882962
1000,7,120,8,5,32,0.041964725608682814
1000,8,120,8,5,32,0.045465165756168435
1000,9,120,8,5,32,0.03880544339821729
1000,0,128,8,5,32,0.04948295734217576
1000,1,128,8,5,32,0.05645252385247405
1000,2,128,8,5,32,0.05005960426381361
1000,3,128,8,5,32,0.0453150929528451
1000,4,128,8,5,32,0.04433309412827981
1000,5,128,8,5,32,0.05629600443630498
1000,6,128,8,5,32,0.0379764478152665
1000,7,128,8,5,32,0.042583308111970496
1000,8,128,8,5,32,0.04587681474444393
1000,9,128,8,5,32,0.03924116345442405
1000,0,136,8,5,32,0.057038467599042075
1000,1,136,8,5,32,0.06505964430465914
1000,2,136,8,5,32,0.05595426856627208
1000,3,136,8,5,32,0.05244782254648614
1000,4,136,8,5,32,0.051769954624662315
1000,5,136,8,5,32,0.06530864110411733
1000,6,136,8,5,32,0.04355593105888907
1000,7,136,8,5,32,0.04952286593299412
1000,8,136,8,5,32,0.052306130992792146
1000,9,136,8,5,32,0.04564604408004804
1000,0,144,8,5,32,0.05937144316654691
1000,1,144,8,5,32,0.06677455558948431
1000,2,144,8,5,32,0.0577421170482035
1000,3,144,8,5,32,0.05438134159105292
1000,4,144,8,5,32,0.052516035769118
1000,5,144,8,5,32,0.0674758929720168
1000,6,144,8,5,32,0.045022208830048475
1000,7,144,8,5,32,0.05051522312135711
1000,8,144,8,5,32,0.054156983988932046
1000,9,144,8,5,32,0.04705149909366911
1000,0,152,8,5,32,0.06129842581628244
1000,1,152,8,5,32,0.06828389137606078
1000,2,152,8,5,32,0.058595332918287835
1000,3,152,8,5,32,0.0548485136484798
1000,4,152,8,5,32,0.053140562169159515
1000,5,152,8,5,32,0.06897602692435059
1000,6,152,8,5,32,0.04572414484205125
1000,7,152,8,5,32,0.05173951274232019
1000,8,152,8,5,32,0.05532461291627039
1000,9,152,8,5,32,0.047586961637569376
1000,0,160,8,5,32,0.0622759158916759
1000,1,160,8,5,32,0.06884557593880399
1000,2,160,8,5,32,0.059369447822380385
1000,3,160,8,5,32,0.05540493244736048
1000,4,160,8,5,32,0.053818367483611906
1000,5,160,8,5,32,0.06920194982887307
1000,6,160,8,5,32,0.046492894755028644
1000,7,160,8,5,32,0.051919225845083024
1000,8,160,8,5,32,0.055687072074750495
1000,9,160,8,5,32,0.04797369311137525
1200,0,1,8,5,32,0.012405367136001587
1200,1,1,8,5,32,0.014559813737869264
1200,2,1,8,5,32,0.008778358936309814
1200,3,1,8,5,32,0.00769913101196289
1200,4,1,8,5,32,0.008486111164093018
1200,5,1,8,5,32,0.011492254018783569
1200,6,1,8,5,32,0.007173568248748779
1200,7,1,8,5,32,0.008699971199035645
1200,8,1,8,5,32,0.008899568557739258
1200,9,1,8,5,32,0.007799546718597412
1200,0,2,8,5,32,0.012253273725509644
1200,1,2,8,5,32,0.011809308052062989
1200,2,2,8,5,32,0.010276484012603759
1200,3,2,8,5,32,0.009342159271240234
1200,4,2,8,5,32,0.009132361650466918
1200,5,2,8,5,32,0.01310796046257019
1200,6,2,8,5,32,0.007960447072982789
1200,7,2,8,5,32,0.009393505334854125
1200,8,2,8,5,32,0.009720336198806762
1200,9,2,8,5,32,0.008958451509475707
1200,0,4,8,5,32,0.011750562191009522
1200,1,4,8,5,32,0.013446085214614868
1200,2,4,8,5,32,0.011210159540176392
1200,3,4,8,5,32,0.009129271984100342
1200,4,4,8,5,32,0.008739673852920533
1200,5,4,8,5,32,0.013747591495513916
1200,6,4,8,5,32,0.00854150390625
1200,7,4,8,5,32,0.009555839776992798
1200,8,4,8,5,32,0.010194722652435304
1200,9,4,8,5,32,0.009286411762237549
1200,0,8,8,5,32,0.013755751371383667
1200,1,8,8,5,32,0.014488565921783447
1200,2,8,8,5,32,0.012342362642288208
1200,3,8,8,5,32,0.011560079097747802
1200,4,8,8,5,32,0.012121728420257568
1200,5,8,8,5,32,0.014429713010787965
1200,6,8,8,5,32,0.009059530735015869
1200,7,8,8,5,32,0.010149710893630981
1200,8,8,8,5,32,0.011115668296813964
1200,9,8,8,5,32,0.009138327598571777
1200,0,16,8,5,32,0.01375659441947937
1200,1,16,8,5,32,0.016537279367446898
