Cluster ID,Batch Size,nprobe,Retrieved Docs,Num Threads,Avg Retrieval Latency (s)
8,48,8,5,32,0.04622071981430054
8,56,8,5,32,0.04702321410179138
8,64,8,5,32,0.04864851713180542
8,72,8,5,32,0.06320097923278808
8,80,8,5,32,0.06597932696342468
8,88,8,5,32,0.06601508498191834
8,96,8,5,32,0.06640981435775757
8,104,8,5,32,0.07917421221733094
8,112,8,5,32,0.08084804177284241
8,120,8,5,32,0.08083621859550476
8,128,8,5,32,0.08365881562232971
8,136,8,5,32,0.0991717505455017
8,144,8,5,32,0.10247281670570374
8,152,8,5,32,0.10043293952941895
8,160,8,5,32,0.10389411211013794
9,1,8,5,32,0.016165627241134642
9,2,8,5,32,0.01694248676300049
9,4,8,5,32,0.019318982362747192
9,8,8,5,32,0.02056892156600952
9,16,8,5,32,0.02114316701889038
9,24,8,5,32,0.02195970416069031
9,32,8,5,32,0.02331938862800598
9,40,8,5,32,0.036824051141738895
9,48,8,5,32,0.03836553812026978
9,56,8,5,32,0.03874060034751892
9,64,8,5,32,0.040781881809234616
9,72,8,5,32,0.052725478410720825
9,80,8,5,32,0.05357186436653137
9,88,8,5,32,0.05498396396636963
9,96,8,5,32,0.0565859854221344
9,104,8,5,32,0.06870554685592652
9,112,8,5,32,0.07158478379249572
9,120,8,5,32,0.07376041293144225
9,128,8,5,32,0.07608651399612426
9,136,8,5,32,0.09056096434593201
9,144,8,5,32,0.08883665680885315
9,152,8,5,32,0.08991259336471558
9,160,8,5,32,0.09245892882347106
0,1,128,5,32,0.2324337649345398
0,2,128,5,32,0.24119129061698913
0,4,128,5,32,0.24595880150794983
0,8,128,5,32,0.2711171102523804
0,16,128,5,32,0.30105613231658934
0,24,128,5,32,0.3168412125110626
0,32,128,5,32,0.3224089002609253
0,40,128,5,32,0.5431955397129059
0,48,128,5,32,0.5914095878601074
0,56,128,5,32,0.6222199738025666
0,64,128,5,32,0.6440804374217987
0,72,128,5,32,0.8145203387737274
0,80,128,5,32,0.8612955069541931
0,88,128,5,32,0.8999492800235749
0,96,128,5,32,0.9623886907100677
0,104,128,5,32,1.0902538621425628
0,112,128,5,32,1.1866319859027863
0,120,128,5,32,1.2157604706287384
0,128,128,5,32,1.2811585032939912
0,136,128,5,32,1.3418747472763062
0,144,128,5,32,1.4524112594127656
0,152,128,5,32,1.512687772512436
0,160,128,5,32,1.6175634372234344
1,1,128,5,32,0.30014420628547667
1,2,128,5,32,0.3006429958343506
1,4,128,5,32,0.32665591955184936
1,8,128,5,32,0.34263625025749206
1,16,128,5,32,0.35169183015823363
1,24,128,5,32,0.36214154481887817
1,32,128,5,32,0.372892324924469
1,40,128,5,32,0.629935485124588
1,48,128,5,32,0.6914121067523956
1,56,128,5,32,0.6901715219020843
1,64,128,5,32,0.7127873456478119
1,72,128,5,32,0.9596245610713958
1,80,128,5,32,1.0007002389431
1,88,128,5,32,1.0326930320262908
1,96,128,5,32,1.0590753448009491
1,104,128,5,32,1.2999609696865082
1,112,128,5,32,1.3546057105064393
1,120,128,5,32,1.4115300953388215
1,128,128,5,32,1.4508251476287841
1,136,128,5,32,1.6387683856487274
1,144,128,5,32,1.72159264087677
1,152,128,5,32,1.7584240579605102
1,160,128,5,32,1.7482959699630738
2,1,128,5,32,0.20938218951225282
2,2,128,5,32,0.25992747068405153
2,4,128,5,32,0.27378450393676756
2,8,128,5,32,0.2920540964603424
2,16,128,5,32,0.29695056200027464
2,24,128,5,32,0.31380672335624693
2,32,128,5,32,0.31976842761039737
2,40,128,5,32,0.5936155140399932
2,48,128,5,32,0.6043580067157746
2,56,128,5,32,0.6159163475036621
2,64,128,5,32,0.6388092541694641
2,72,128,5,32,0.8208926665782929
2,80,128,5,32,0.8823986792564392
2,88,128,5,32,0.8904180943965911
2,96,128,5,32,0.9057032024860382
2,104,128,5,32,1.1000345349311829
2,112,128,5,32,1.1637818133831024
2,120,128,5,32,1.1723803424835204
2,128,128,5,32,1.1752832674980163
2,136,128,5,32,1.357130037546158
2,144,128,5,32,1.3885113072395325
2,152,128,5,32,1.410943638086319
2,160,128,5,32,1.4493879389762878
3,1,128,5,32,0.20797682762145997
3,2,128,5,32,0.21824804306030274
3,4,128,5,32,0.22666743755340577
3,8,128,5,32,0.23430585980415344
3,16,128,5,32,0.26943793654441833
3,24,128,5,32,0.2859549081325531
3,32,128,5,32,0.2972211766242981
3,40,128,5,32,0.5184510946273804
3,48,128,5,32,0.5407354426383972
3,56,128,5,32,0.5504970979690552
3,64,128,5,32,0.5707665610313416
3,72,128,5,32,0.789136449098587
3,80,128,5,32,0.7993747544288635
3,88,128,5,32,0.819985111951828
3,96,128,5,32,0.88210688829422
3,104,128,5,32,1.070500363111496
3,112,128,5,32,1.0815272045135498
3,120,128,5,32,1.0869952380657195
3,128,128,5,32,1.1162255024909973
3,136,128,5,32,1.309592181444168
3,144,128,5,32,1.35911283493042
3,152,128,5,32,1.3712220418453216
3,160,128,5,32,1.403578051328659
4,1,128,5,32,0.19701300501823427
4,2,128,5,32,0.20579729318618775
4,4,128,5,32,0.21380405783653259
4,8,128,5,32,0.2399362576007843
4,16,128,5,32,0.2548196065425873
4,24,128,5,32,0.2607347226142883
4,32,128,5,32,0.2734425663948059
4,40,128,5,32,0.4836484372615814
4,48,128,5,32,0.5127670681476593
4,56,128,5,32,0.5278501975536346
4,64,128,5,32,0.553201755285263
4,72,128,5,32,0.732519475221634
4,80,128,5,32,0.7779604351520538
4,88,128,5,32,0.8056547915935517
4,96,128,5,32,0.8400041401386261
4,104,128,5,32,0.9895770597457886
4,112,128,5,32,1.0459630751609803
4,120,128,5,32,1.1066080451011657
4,128,128,5,32,1.0776601457595825
4,136,128,5,32,1.238424859046936
4,144,128,5,32,1.316410460472107
4,152,128,5,32,1.2982693016529083
4,160,128,5,32,1.3213073706626892
5,1,128,5,32,0.26834325075149534
5,2,128,5,32,0.2733820080757141
5,4,128,5,32,0.31240254163742065
5,8,128,5,32,0.3318373918533325
5,16,128,5,32,0.33767827033996584
5,24,128,5,32,0.34810272336006165
5,32,128,5,32,0.3630028605461121
5,40,128,5,32,0.6268792295455933
5,48,128,5,32,0.6713969492912293
5,56,128,5,32,0.6895205390453338
5,64,128,5,32,0.6962940168380737
5,72,128,5,32,0.9441869831085206
5,80,128,5,32,1.0195011842250823
5,88,128,5,32,1.0213115310668945
5,96,128,5,32,1.0690241634845734
5,104,128,5,32,1.3051678466796874
5,112,128,5,32,1.3225483191013336
5,120,128,5,32,1.3615480768680572
5,128,128,5,32,1.3845298957824708
5,136,128,5,32,1.5981820559501647
5,144,128,5,32,1.666702448129654
5,152,128,5,32,1.6814802253246308
5,160,128,5,32,1.705357689857483
6,1,128,5,32,0.17837971925735474
6,2,128,5,32,0.18979315757751464
6,4,128,5,32,0.2231917703151703
6,8,128,5,32,0.24553354740142821
6,16,128,5,32,0.25092098355293274
6,24,128,5,32,0.2616425848007202
6,32,128,5,32,0.26984232902526856
6,40,128,5,32,0.451783652305603
6,48,128,5,32,0.5001317417621612
6,56,128,5,32,0.5119961106777191
6,64,128,5,32,0.519079167842865
6,72,128,5,32,0.6721251773834228
6,80,128,5,32,0.7254350209236144
6,88,128,5,32,0.7436353933811187
6,96,128,5,32,0.7663527119159699
6,104,128,5,32,0.9006474089622497
6,112,128,5,32,0.9378133392333985
6,120,128,5,32,0.9567911398410797
6,128,128,5,32,0.9839186918735504
6,136,128,5,32,1.1205446124076843
6,144,128,5,32,1.1833917057514192
6,152,128,5,32,1.2134200477600097
6,160,128,5,32,1.2489747726917266
7,1,128,5,32,0.18654382467269898
7,2,128,5,32,0.19725414752960205
7,4,128,5,32,0.2088971734046936
7,8,128,5,32,0.2414010274410248
7,16,128,5,32,0.26321964025497435
7,24,128,5,32,0.27398486733436583
7,32,128,5,32,0.28362151503562927
7,40,128,5,32,0.5112541198730469
7,48,128,5,32,0.5148688733577729
7,56,128,5,32,0.5289624869823456
7,64,128,5,32,0.5456122243404389
7,72,128,5,32,0.7569595289230346
7,80,128,5,32,0.7810078811645508
7,88,128,5,32,0.7770523715019226
7,96,128,5,32,0.8066988110542297
7,104,128,5,32,1.008301875591278
7,112,128,5,32,1.023145991563797
7,120,128,5,32,1.036402199268341
7,128,128,5,32,1.0663625633716582
7,136,128,5,32,1.2473810184001923
7,144,128,5,32,1.3084841585159301
7,152,128,5,32,1.3090336215496063
7,160,128,5,32,1.333209742307663
8,1,128,5,32,0.25156298875808714
8,2,128,5,32,0.24781020402908324
8,4,128,5,32,0.25253594279289243
8,8,128,5,32,0.2576630365848541
8,16,128,5,32,0.2809570026397705
8,24,128,5,32,0.2964900743961334
8,32,128,5,32,0.2941753089427948
8,40,128,5,32,0.5594822442531586
8,48,128,5,32,0.5764594459533692
8,56,128,5,32,0.5732009899616242
8,64,128,5,32,0.5855983710289001
8,72,128,5,32,0.8205331242084504
8,80,128,5,32,0.8505705642700195
8,88,128,5,32,0.8587291300296783
8,96,128,5,32,0.880434101819992
8,104,128,5,32,1.1504986333847045
8,112,128,5,32,1.096596772670746
8,120,128,5,32,1.174475109577179
8,128,128,5,32,1.1640671372413636
8,136,128,5,32,1.294846922159195
8,144,128,5,32,1.4389040565490723
8,152,128,5,32,1.4200380754470825
8,160,128,5,32,1.4266674733161926
9,1,128,5,32,0.18671540379524232
9,2,128,5,32,0.1918036949634552
9,4,128,5,32,0.19948035836219788
9,8,128,5,32,0.20662745714187622
9,16,128,5,32,0.2344958257675171
9,24,128,5,32,0.2491638207435608
9,32,128,5,32,0.2531893253326416
9,40,128,5,32,0.470294930934906
9,48,128,5,32,0.49795839190483093
9,56,128,5,32,0.4948020529747009
9,64,128,5,32,0.495261447429657
9,72,128,5,32,0.7241199946403504
9,80,128,5,32,0.7585375928878784
9,88,128,5,32,0.7639818751811981
9,96,128,5,32,0.7606337785720825
9,104,128,5,32,0.9717681384086609
9,112,128,5,32,0.9726230990886688
9,120,128,5,32,0.9968308699131012
9,128,128,5,32,1.0340962028503418
9,136,128,5,32,1.129967564344406
9,144,128,5,32,1.2127090442180632
9,152,128,5,32,1.2639056968688964
9,160,128,5,32,1.3348071479797363
